,Environment,Transition Type,Num GT Clusters,Num Learned Clusters,Num Rollouts,Algorithm,Initialisation,Replicate,Iterations,Responsibility Matrix,Reward Weights,Runtime (s)
3503,NChain,stochastic,2,3,16,BV-MaxEnt,kmeans,3,28,"[[0.043989093024350646, 1.873748350679917e-47, 0.9560109069756494], [0.9999985615754223, 9.508136536259279e-46, 1.4384245776872075e-06], [0.057836043414859914, 3.434511570931753e-39, 0.9421639565851401], [0.7603059790728779, 1.5348713581988062e-46, 0.23969402092712214], [0.0008591391759435837, 6.280105498354778e-37, 0.9991408608240564], [0.2151481710754685, 1.1675288696380156e-50, 0.7848518289245315], [0.9946076442030991, 1.1122279852804548e-51, 0.005392355796900896], [0.00665885033971135, 8.314898581576636e-48, 0.9933411496602886], [6.049595061562124e-49, 1.0, 1.7598903813002532e-45], [1.1687736077573006e-59, 1.0, 1.0928292274558034e-56], [3.5113603311993106e-52, 1.0, 1.5384119238737702e-49], [5.32789222246968e-52, 1.0, 2.4269501951349432e-49], [2.8895404659213745e-45, 1.0, 5.78351443909679e-42], [2.1556216203353114e-45, 1.0, 3.9942841262746804e-42], [4.417684296794985e-59, 1.0, 4.670279952324985e-57], [7.53919368233845e-49, 1.0, 2.1626717274708352e-45]]","[[[10.0, 0.0], [7.7939284064245395, 0.0], [9.514864398899546, 0.0], [7.958705621381212, 0.0], [8.981584530082921, 0.0]], [[0.0, 9.639303609101184], [9.769447601237658, 0.0], [9.383662466432417, 0.0], [0.0, 9.856169228397539], [0.0, 10.0]], [[7.594787265489386, 0.0], [9.778010437033439, 0.0], [9.125770597057807, 0.0], [10.0, 0.0], [8.728003521136575, 0.0]]]",41.780128000000005
3504,NChain,stochastic,2,3,16,BV-MaxEnt,kmeans,4,18,"[[2.2966929765831447e-48, 0.007444423002255527, 0.9925555769977444], [2.612485139911123e-36, 0.9949621080241963, 0.0050378919758037365], [3.8781497960316766e-41, 0.03511086623279341, 0.9648891337672065], [7.911592551282102e-48, 0.05430061300454206, 0.945699386995458], [5.2504921391688135e-36, 0.9379614555720406, 0.062038544427959454], [1.227300874453295e-43, 0.05009478006656331, 0.9499052199334367], [4.543425740524669e-55, 0.01636361069957228, 0.9836363893004277], [1.1043860576599495e-43, 0.03747828910370544, 0.9625217108962946], [1.0, 1.708895850437261e-52, 3.9828041172168083e-48], [1.0, 7.58723633013221e-57, 4.160059185415071e-51], [1.0, 1.9821299734365767e-48, 7.456264796921088e-45], [1.0, 6.939103512111189e-49, 3.7269539731748284e-45], [1.0, 2.4135036827151506e-49, 5.640790045343114e-46], [1.0, 9.701413820603059e-57, 5.1011115068984647e-51], [1.0, 1.5671204854100907e-41, 1.2219808068240735e-39], [1.0, 3.3441406127485946e-45, 8.690288912621037e-43]]","[[[0.0, 9.619692215726616], [9.369719458405335, 0.0], [9.508963564579124, 0.0], [0.0, 9.713484046647043], [0.0, 10.0]], [[8.446447714076815, 0.0], [8.933990615890071, 0.0], [10.0, 0.0], [7.470715981628405, 0.0], [8.50282464354995, 0.0]], [[7.9918345932908, 0.0], [5.974783375913176, 0.0], [8.120632297591827, 0.0], [10.0, 0.0], [7.578034221558317, 0.0]]]",29.834554999999998
3505,NChain,stochastic,2,3,16,BV-MaxEnt,kmeans,5,30,"[[5.684731060503478e-47, 0.01911742702966294, 0.9808825729703371], [2.4242926942027226e-42, 0.975860451024416, 0.024139548975584107], [5.623943775673064e-35, 0.9696186425341538, 0.030381357465846304], [8.066060454747446e-39, 0.040357750806085994, 0.959642249193914], [3.0725130381488668e-61, 0.004611548284728367, 0.9953884517152716], [4.5957595641198936e-39, 0.12910803342281355, 0.8708919665771865], [6.476484975609411e-49, 0.260360917698027, 0.7396390823019731], [5.2595632016061774e-61, 0.00464702323002074, 0.9953529767699792], [1.0, 9.182169554744762e-33, 1.8940669268081516e-31], [1.0, 1.047815975702817e-39, 6.913461476096525e-40], [1.0, 8.348643782207318e-47, 4.4569139601704026e-45], [1.0, 1.666573807201961e-46, 9.018632031773576e-45], [1.0, 3.535028585886908e-46, 3.223592191273624e-46], [1.0, 2.6833131377026654e-57, 4.054577410272522e-56], [1.0, 1.1806015645806583e-49, 9.291954466548614e-49], [1.0, 8.22862574739197e-44, 4.5882751237670855e-43]]","[[[0.0, 9.391410381906338], [9.71637238113244, 0.0], [9.295757244410508, 0.0], [0.0, 9.09308630677875], [0.0, 10.0]], [[7.507746429473512, 0.0], [10.0, 0.0], [7.9092961226574445, 0.0], [8.442247368050001, 0.0], [8.136368789486548, 0.0]], [[7.649817252605847, 0.0], [7.402411986628601, 0.0], [10.0, 0.0], [7.284120587054373, 0.0], [8.287544577268772, 0.0]]]",41.500001
3506,NChain,stochastic,2,3,16,BV-MaxEnt,kmeans,6,19,"[[9.174908548618156e-34, 1.0, 8.784406904473903e-36], [9.796391190524347e-42, 1.0, 2.6831667826582173e-43], [1.7240281288185532e-44, 1.0, 4.548398794259484e-47], [5.717016095372527e-31, 1.0, 5.979264082540203e-32], [1.5428832911207555e-38, 1.0, 6.569804053176199e-39], [4.2750254525597666e-47, 1.0, 7.630079161574197e-51], [2.8038983052274575e-41, 1.0, 3.0060119897497067e-44], [1.624700872321393e-48, 1.0, 5.573799138553719e-51], [0.2781212800172527, 5.338346411704724e-46, 0.7218787199827472], [0.9443760207099342, 1.206091424768917e-56, 0.055623979290065885], [0.9872682288656051, 6.84299110160126e-50, 0.012731771134394939], [0.9966247336631306, 8.814477961947104e-62, 0.0033752663368694234], [0.9955621306273117, 3.86168114823449e-46, 0.004437869372688389], [0.979629095046344, 1.5388582127577044e-53, 0.020370904953655993], [0.9998898189003904, 1.0253321326676205e-57, 0.00011018109960959306], [0.9803632989378852, 7.976358381993434e-54, 0.019636701062114854]]","[[[0.0, 8.475515440402907], [7.119083123473966, 0.0], [10.0, 0.0], [0.0, 8.140348709703682], [0.0, 8.882913133097055]], [[9.543104560576358, 0.0], [9.05599350183622, 0.0], [10.0, 0.0], [8.788677749441618, 0.0], [9.402873223875172, 0.0]], [[0.0, 8.824616935636662], [10.0, 0.0], [9.270030392017855, 0.0], [0.0, 8.894146374980972], [0.0, 5.861750409130769]]]",32.0254
3507,NChain,stochastic,2,3,16,BV-MaxEnt,kmeans,7,12,"[[0.04681011520439236, 6.081585269467279e-54, 0.9531898847956077], [0.9999999066951292, 4.67250194077365e-36, 9.33048708079531e-08], [0.9999997590270535, 4.4046777345717076e-29, 2.409729464259852e-07], [0.9999492327852335, 1.2350671219307761e-42, 5.076721476648816e-05], [0.9999817859232567, 5.710984631910999e-43, 1.8214076743267203e-05], [0.9999696561792107, 9.854381137728382e-43, 3.0343820789302804e-05], [0.999999944626251, 3.996627089372001e-36, 5.537374908264894e-08], [0.13869969213857397, 3.545979530752344e-57, 0.8613003078614261], [1.403008379064233e-38, 1.0, 1.846286482255541e-49], [2.3452177229425006e-45, 1.0, 1.0432966641885867e-54], [8.508150457182068e-49, 1.0, 1.3238806265805408e-58], [3.617347132093891e-56, 1.0, 2.2187050199813522e-64], [9.870412291025382e-49, 1.0, 1.4872590631500592e-58], [8.342035310476266e-49, 1.0, 1.0043483444133572e-58], [9.617463469890825e-64, 1.0, 2.573952479304224e-70], [3.541697840737727e-45, 1.0, 2.5584039907115732e-54]]","[[[7.984820934076899, 0.0], [8.577633644524951, 0.0], [10.0, 0.0], [9.094915644665763, 0.0], [8.558261368925383, 0.0]], [[0.0, 8.951148653272037], [8.309432285987326, 0.0], [10.0, 0.0], [0.0, 8.305031206269241], [0.0, 0.0]], [[9.898410435603134, 0.0], [9.988940851798482, 0.0], [4.482514830333912, 0.0], [10.0, 0.0], [10.0, 0.0]]]",25.260164000000003
3508,NChain,stochastic,2,3,16,BV-MaxEnt,kmeans,8,9,"[[0.018127639345073575, 2.931514420579589e-54, 0.9818723606549263], [0.7746945223344998, 9.57386814303082e-39, 0.2253054776655002], [0.015106317243255486, 2.9149409661720166e-54, 0.9848936827567446], [0.999044960891347, 1.9967028066176342e-38, 0.0009550391086529537], [0.01697632089893851, 6.962743290082302e-54, 0.9830236791010615], [0.9988196713271209, 2.772852012645887e-35, 0.0011803286728791656], [0.6258569537042983, 1.4996417012075092e-42, 0.3741430462957016], [0.9903510677100402, 9.437026291182701e-35, 0.00964893228995975], [1.202328614506304e-48, 1.0, 6.11566367453688e-51], [2.084801004843841e-43, 1.0, 9.514110824866665e-47], [1.1713953154419611e-48, 1.0, 5.496115110361466e-51], [1.7896155563906126e-59, 1.0, 5.6690377729094954e-61], [2.816753900002332e-44, 1.0, 1.490485685379556e-47], [3.036391473377615e-48, 1.0, 1.2729210449921929e-51], [3.34913378072147e-48, 1.0, 1.2607775270237662e-51], [3.912709741463526e-63, 1.0, 1.0101933876889909e-63]]","[[[8.003301086287337, 0.0], [10.0, 0.0], [8.398660517587807, 0.0], [8.690403540754913, 0.0], [8.204599386043474, 0.0]], [[0.0, 9.604454836330902], [10.0, 0.0], [9.524182000246501, 0.0], [0.0, 7.974270897481666], [0.0, 9.981785535204342]], [[8.818276146955187, 0.0], [7.6090737747483015, 0.0], [8.576422179249029, 0.0], [10.0, 0.0], [8.808318291792624, 0.0]]]",21.835577
3509,NChain,stochastic,2,3,16,BV-MaxEnt,kmeans,9,46,"[[1.4588396858414358e-05, 9.258010588266994e-44, 0.9999854116031417], [9.914453494869854e-06, 1.6411550474489723e-47, 0.999990085546505], [1.2198445688638143e-05, 1.053755686483567e-36, 0.9999878015543113], [6.633793140119463e-06, 1.0454486501174213e-44, 0.9999933662068599], [8.873887885919269e-06, 2.7886780071120205e-44, 0.9999911261121142], [5.438947447599141e-06, 8.98576534159561e-51, 0.9999945610525525], [1.4938939222579915e-05, 1.6387876548062887e-33, 0.9999850610607774], [4.8662150949649814e-06, 9.119139592461639e-52, 0.999995133784905], [2.3429702253201855e-62, 1.0, 7.749582445253978e-57], [1.5414068701838814e-58, 1.0, 5.111118191219017e-53], [3.3700758978651422e-59, 1.0, 1.1229486600885839e-53], [7.112016559330174e-67, 1.0, 2.572382418292816e-61], [1.828500722774823e-58, 1.0, 6.047928799612944e-53], [2.596121583635541e-59, 1.0, 8.666115525333381e-54], [1.685782035211137e-43, 1.0, 4.757512351054937e-38], [2.1625400917998346e-59, 1.0, 7.224863206566804e-54]]","[[[9.196401174948083, 0.0], [9.799183946500776, 0.0], [10.0, 0.0], [9.471833822545747, 0.0], [9.4611582308047, 0.0]], [[0.0, 9.157410303410277], [8.607766362217548, 0.0], [10.0, 0.0], [0.0, 8.762350654110683], [0.0, 9.299862960198647]], [[9.093135651282132, 0.0], [9.709435910894463, 0.0], [10.0, 0.0], [9.052100556833507, 0.0], [9.473644052909549, 0.0]]]",57.678940000000004
3510,NChain,stochastic,2,3,16,BV-MaxEnt,kmeans,10,27,"[[0.9992979470023283, 2.2817435937908257e-41, 0.000702052997671697], [0.9992982993858225, 2.5188025038707015e-48, 0.0007017006141775988], [0.9993039738403999, 2.2220876011247514e-46, 0.000696026159600031], [0.9992959389331277, 1.86510340132561e-45, 0.0007040610668721584], [0.9993011911003877, 2.4930323566771902e-45, 0.0006988088996123107], [0.9993005777905379, 1.467118412854129e-52, 0.00069942220946202], [0.999295336765422, 6.654525225932214e-41, 0.0007046632345779153], [0.9992962129841078, 2.2889865487613735e-34, 0.0007037870158922427], [1.9116397804564934e-46, 1.0, 1.2763263675606382e-49], [7.715568562945344e-49, 1.0, 5.099465579069687e-52], [5.8404711087538926e-49, 1.0, 3.859439639029844e-52], [2.9658070851167393e-43, 1.0, 1.9997254385762087e-46], [2.4259131023238022e-45, 1.0, 1.620193531708953e-48], [2.7206030610675798e-48, 1.0, 1.7996399077607255e-51], [1.0986750280758003e-49, 1.0, 7.342293479764704e-53], [3.933208953250189e-49, 1.0, 2.5966498266582814e-52]]","[[[8.996623987989791, 0.0], [7.390724280957204, 0.0], [10.0, 0.0], [8.16261628413382, 0.0], [8.6369333073323, 0.0]], [[0.0, 9.12391915945821], [9.693566766188608, 0.0], [8.127995270369995, 0.0], [0.0, 10.0], [0.0, 8.788684354036487]], [[8.997415733784644, 0.0], [7.397326957427625, 0.0], [10.0, 0.0], [8.16729758778839, 0.0], [8.63896452047847, 0.0]]]",41.209056
3511,NChain,stochastic,2,3,16,BV-MaxEnt,kmeans,11,9,"[[1.0251010914444009e-36, 0.007640218669080924, 0.9923597813309191], [1.3506752941373489e-46, 0.9975836070120561, 0.0024163929879438668], [8.722975427611425e-33, 0.018453287322514875, 0.9815467126774851], [1.7274360409131204e-40, 0.9512794736513565, 0.048720526348643586], [5.154842350307377e-44, 0.9238964307995776, 0.07610356920042234], [2.1186286532304507e-34, 0.9454595880645801, 0.054540411935419975], [7.6296098933244e-31, 0.005856204601905647, 0.9941437953980943], [2.909486424076124e-31, 0.005480094702780455, 0.9945199052972196], [1.0, 4.089660524245309e-42, 3.825732581179458e-49], [1.0, 1.2693254758305173e-36, 5.518906533682061e-43], [1.0, 1.2718234165494776e-42, 1.0975519340861166e-49], [1.0, 1.4288083421082622e-39, 9.72878788807495e-45], [1.0, 6.943071210277799e-43, 5.464815920542922e-50], [1.0, 7.778804588517949e-43, 6.306594078085517e-50], [1.0, 2.07078439934997e-42, 1.7870353643496536e-49], [1.0, 3.2332559083906366e-42, 2.946747432096544e-49]]","[[[0.0, 7.1671110170718055], [4.3700687562528895, 0.0], [10.0, 0.0], [0.0, 7.338943874542479], [0.0, 7.542715051347193]], [[7.608715859037419, 0.0], [4.393589462049393, 0.0], [10.0, 0.0], [6.306968987751018, 0.0], [7.5294928310589775, 0.0]], [[8.129649858594913, 0.0], [9.386389785139349, 0.0], [6.687041914373462, 0.0], [10.0, 0.0], [8.127823371408462, 0.0]]]",20.691292
3512,NChain,stochastic,2,3,16,BV-MaxEnt,kmeans,12,100,"[[0.9974875741580855, 1.6803754551194194e-52, 0.002512425841914403], [0.08482588745888431, 1.4856168161204012e-40, 0.9151741125411157], [0.2799706520049402, 6.874381151129859e-44, 0.7200293479950599], [0.9997473114139133, 1.5802077957870293e-56, 0.00025268858608677497], [0.9972803849464312, 2.899158636491078e-52, 0.002719615053568795], [0.000817035180525048, 9.40919409309825e-46, 0.9991829648194749], [0.8816681559252685, 1.6173892525139382e-44, 0.11833184407473146], [0.999317107442858, 7.264145009146917e-56, 0.0006828925571420976], [4.70736893010554e-57, 1.0, 8.973903659098971e-58], [2.3374657824353247e-61, 1.0, 7.229770107493525e-62], [4.7272509014210536e-58, 1.0, 1.1641434963594585e-58], [1.719248162860037e-50, 1.0, 6.1565371750493864e-52], [5.339259121906686e-50, 1.0, 1.6664801128321028e-51], [6.931695228204583e-42, 1.0, 2.7296063019937957e-44], [3.998676452837055e-53, 1.0, 1.4864493238421183e-54], [4.1621319540672e-46, 1.0, 2.494163454001495e-48]]","[[[7.929043931141566, 0.0], [10.0, 0.0], [8.704946520062206, 0.0], [9.115807221251211, 0.0], [9.037017305462603, 0.0]], [[0.0, 9.886789459040653], [9.693905044636582, 0.0], [9.629123063039726, 0.0], [0.0, 10.0], [0.0, 0.0]], [[9.556876307120795, 0.0], [8.150775603158651, 0.0], [8.440013053407686, 0.0], [10.0, 0.0], [8.083053244614085, 0.0]]]",114.200686
3513,NChain,stochastic,2,3,16,BV-MaxEnt,kmeans,13,100,"[[0.9999137137358978, 4.710395497681155e-44, 8.628626410232182e-05], [0.9967501102539568, 1.7405208270076916e-41, 0.003249889746043207], [0.9999142905229867, 3.560589769899464e-44, 8.57094770132193e-05], [0.9998717175514971, 9.32517695443905e-46, 0.00012828244850303456], [0.9999055012380955, 1.396869708230971e-48, 9.449876190449787e-05], [0.9998727695337707, 1.4406687296722353e-39, 0.00012723046622930556], [0.9999035782851254, 1.3020522406100626e-36, 9.642171487458127e-05], [0.9999109862501497, 4.955798912190929e-44, 8.901374985028277e-05], [1.6356507695752477e-55, 1.0, 2.901584164972116e-63], [1.2041083590421728e-51, 1.0, 1.0473279614971395e-59], [1.723027375234042e-55, 1.0, 3.0021445671930924e-63], [1.698237904384487e-58, 1.0, 5.326822964595675e-66], [4.140900298428834e-55, 1.0, 7.261862509675289e-63], [1.7235564737639607e-46, 1.0, 1.4556235115726609e-54], [3.684410698487317e-43, 1.0, 1.5517267223258306e-51], [1.4604409711863211e-50, 1.0, 2.2984913607632658e-58]]","[[[8.177759740719067, 0.0], [10.0, 0.0], [9.885559846160463, 0.0], [8.362354931991751, 0.0], [9.20596284601171, 0.0]], [[0.0, 8.638883249305609], [9.510045636744334, 0.0], [6.43898993658662, 0.0], [0.0, 10.0], [0.0, 0.0]], [[10.0, 0.0], [9.2906263682619, 0.0], [9.848637799241132, 0.0], [9.422963964440031, 0.0], [9.558092439083532, 0.0]]]",116.091508
3514,NChain,stochastic,2,3,16,BV-MaxEnt,kmeans,14,100,"[[0.0031813616653578133, 1.170149040138202e-48, 0.9968186383346422], [0.002924516809796204, 2.836412591954299e-63, 0.9970754831902039], [0.003453055132911658, 4.957179769680669e-41, 0.9965469448670883], [0.003457198843479542, 6.828711623698059e-52, 0.9965428011565204], [0.0028704040760316667, 2.0667623747252255e-55, 0.9971295959239683], [0.0037367307233594324, 1.694740342992575e-48, 0.9962632692766406], [0.003690700710970241, 4.2877220486015204e-44, 0.9963092992890297], [0.003779040804120428, 1.255464255093215e-40, 0.9962209591958796], [1.0266008321268334e-61, 1.0, 2.840239121757654e-59], [2.0804658008206558e-57, 1.0, 5.741441564292476e-55], [2.4049442362331372e-58, 1.0, 6.665759529573014e-56], [1.1004717440032952e-54, 1.0, 2.8839268557828804e-52], [2.7578400103502626e-51, 1.0, 7.252328089000384e-49], [8.85164894730398e-55, 1.0, 2.3209881324180836e-52], [1.1601579468665469e-42, 1.0, 3.0167656074855498e-40], [1.8627904110941977e-58, 1.0, 5.186875704175174e-56]]","[[[8.977068787167989, 0.0], [10.0, 0.0], [8.89376597039461, 0.0], [8.823204800764806, 0.0], [9.275916008536864, 0.0]], [[0.0, 9.841949437852113], [9.999312863639423, 0.0], [9.290444046979475, 0.0], [0.0, 10.0], [0.0, 9.621827771020603]], [[9.00753486966829, 0.0], [10.0, 0.0], [8.828703627916294, 0.0], [8.754670964725454, 0.0], [9.294769478751371, 0.0]]]",109.54257700000001
3515,NChain,stochastic,2,3,16,BV-MaxEnt,kmeans,15,43,"[[0.9806367159762605, 1.2415802698349443e-39, 0.019363284023739543], [0.9806407537078619, 6.450276080589456e-51, 0.019359246292138085], [0.9806384495305741, 1.670933700199838e-43, 0.019361550469425892], [0.9806397458930932, 2.533532306070138e-40, 0.019360254106906814], [0.9806402163697975, 8.935707445557956e-48, 0.019359783630202465], [0.9806359234807125, 4.56276282955407e-40, 0.019364076519287496], [0.9806396233779598, 2.3411820432731557e-51, 0.01936037662204011], [0.9806396273398129, 3.197450828438541e-47, 0.0193603726601871], [8.378022500212611e-60, 1.0, 1.6514405140276184e-61], [3.277938385521936e-59, 1.0, 6.461397104855018e-61], [1.4077206902088363e-52, 1.0, 2.775699059402867e-54], [9.769387360835786e-60, 1.0, 1.9256943622940243e-61], [3.816094047136e-49, 1.0, 7.524768364249921e-51], [1.6565398933522463e-52, 1.0, 3.2663227754854756e-54], [1.2264440845473453e-45, 1.0, 2.418491732914222e-47], [3.487957800072074e-49, 1.0, 6.877779463031541e-51]]","[[[9.356903392906258, 0.0], [9.574351070474044, 0.0], [8.372615114961905, 0.0], [10.0, 0.0], [9.07894823538865, 0.0]], [[0.0, 9.651538467089603], [9.627045380013868, 0.0], [9.378326836066734, 0.0], [0.0, 10.0], [0.0, 8.776764811370047]], [[9.357033396567552, 0.0], [9.57441524767942, 0.0], [8.372857943257884, 0.0], [10.0, 0.0], [9.079051656037185, 0.0]]]",61.405094999999996
3516,NChain,stochastic,2,3,16,BV-MaxEnt,kmeans,16,37,"[[2.687341275498544e-41, 1.0, 2.400962587743862e-41], [1.6264018555451495e-37, 1.0, 2.008308223991117e-39], [2.3956251752832334e-37, 1.0, 2.5667679685368143e-39], [6.981709499278448e-39, 1.0, 4.3078309083802434e-38], [1.0939464985054015e-34, 1.0, 1.7557202760116683e-32], [9.286680720912246e-42, 1.0, 1.2935095482417058e-41], [2.1920251489686693e-35, 1.0, 1.3456163225596034e-36], [8.558136293229011e-32, 1.0, 6.117998606291458e-35], [0.07218502252248744, 4.7103048105607173e-57, 0.9278149774775125], [0.9998071905639496, 1.5187508217919809e-46, 0.0001928094360503427], [0.2925886167739027, 2.1900391675946767e-60, 0.7074113832260973], [0.2942571895582351, 3.1224111237732275e-60, 0.7057428104417649], [0.057921698918517395, 1.2188058561419314e-56, 0.9420783010814827], [0.09170569095421777, 1.8438009656783037e-49, 0.9082943090457822], [0.8782383562279252, 1.7576667093700756e-46, 0.12176164377207482], [0.7482203888399709, 6.932320817573206e-61, 0.25177961116002917]]","[[[0.0, 7.744566489598149], [5.539145018613079, 0.0], [10.0, 0.0], [0.0, 7.763762805140151], [0.0, 7.534737768924641]], [[9.359654744216751, 0.0], [9.050076109513311, 0.0], [8.799009716302535, 0.0], [10.0, 0.0], [9.079715929825303, 0.0]], [[0.0, 7.559478784978752], [7.302431464289511, 0.0], [5.037094357052509, 0.0], [0.0, 10.0], [0.0, 0.0]]]",49.393082
3517,NChain,stochastic,2,3,16,BV-MaxEnt,kmeans,17,20,"[[1.7714431331914444e-43, 0.002024425888597493, 0.9979755741114025], [1.54385792910834e-40, 0.008615668836266323, 0.9913843311637337], [9.64370071519359e-40, 0.00012266949406834483, 0.9998773305059317], [1.5929706032508618e-43, 0.020006277727839226, 0.9799937222721606], [3.1965708241250947e-41, 0.010520448761863877, 0.989479551238136], [4.446403410319776e-44, 0.8982939031532428, 0.1017060968467573], [2.1447094065199056e-49, 0.10039959956609819, 0.8996004004339018], [1.2021304394918581e-49, 0.5190092456340912, 0.48099075436590877], [1.0, 2.0052231243776483e-42, 7.271753783156436e-30], [1.0, 3.268992531879214e-47, 1.2680698875776788e-36], [1.0, 4.9762184144264064e-45, 2.2489064445813548e-33], [1.0, 1.1321625533560533e-47, 4.641266767191253e-37], [1.0, 2.1270224422162678e-41, 4.551636180514597e-31], [1.0, 7.721744050317625e-55, 6.546655910277204e-44], [1.0, 8.381860205552235e-48, 3.4587519769396216e-37], [1.0, 2.483660089152998e-45, 1.395248123636933e-33]]","[[[0.0, 9.678822372030652], [10.0, 0.0], [9.629611837451153, 0.0], [0.4588640283667686, 9.694173135318373], [2.5840161570065083, 9.486858757824193]], [[8.825484849454396, 0.0], [7.360595752030144, 0.0], [10.0, 0.0], [5.062833171589376, 0.0], [8.77389425912655, 0.0]], [[4.528382485614687, 0.0], [10.0, 0.0], [6.570574809091276, 0.0], [6.767153242627801, 0.0], [7.1684056178405635, 0.0]]]",28.439776000000002
3518,NChain,stochastic,2,3,16,BV-MaxEnt,kmeans,18,65,"[[1.0, 1.4805783577555071e-37, 1.1658103249330029e-44], [1.0, 2.4370429042588568e-37, 1.691082415964464e-44], [1.0, 2.3930611417995774e-36, 2.7300627191296475e-44], [1.0, 3.751580571213623e-39, 1.567216182918259e-44], [1.0, 1.2201296029718466e-36, 1.1053063643466656e-43], [1.0, 6.574104816095289e-43, 1.2720906703108918e-51], [1.0, 2.907757618169269e-29, 2.042266336134816e-33], [1.0, 4.408924102722464e-39, 2.3081106425737735e-47], [6.624436451733041e-42, 1.655707998714519e-10, 0.9999999998344292], [1.5812081895773065e-57, 0.9945915350822949, 0.005408464917705226], [1.2847223837216436e-45, 1.3870147136562097e-14, 0.9999999999999861], [2.2883775119321047e-45, 3.923099314211358e-11, 0.999999999960769], [2.1958814368904517e-58, 0.00047494428839149903, 0.9995250557116085], [8.039081476737701e-42, 2.0368207873212486e-14, 0.9999999999999797], [1.1020710182771713e-53, 0.9843519666151899, 0.015648033384810103], [2.51967729513263e-51, 0.0008155904149429886, 0.999184409585057]]","[[[9.212138234819886, 0.0], [8.40248896622319, 0.0], [10.0, 0.0], [9.355271919070173, 0.0], [9.171537196179528, 0.0]], [[0.0, 8.731007724753562], [9.888408322358215, 1.8730900792045417], [8.18052700211606, 2.2610986227443743], [3.583202815080822, 2.7453951144405884], [4.482612572613174, 4.420169533714774]], [[0.0, 8.930360587640651], [8.809260039489793, 0.0], [9.383684384810085, 0.0], [0.0, 10.0], [0.0, 9.261007357686255]]]",76.225425
